,lag0,lag1,lag2,lag3,lag4,lag5,lag6,lag7,lag8,lag9,lag10,lag11,lag12,lag13,lag14,lag15,lag16,lag17,lag18,lag19,lag20,lag21,lag22,lag23,lag24,lag25,lag26,lag27,lag28,lag29,lag30,lag31,lag32,lag33,lag34,lag35,lag36,lag37,lag38,lag39,lag40
66,0.01357122,0.02055257,0.030949233,0.046079384,0.067448918,0.09667218,0.135669484,0.186542708,0.251449711,0.332477355,0.431491632,0.549975537,0.688868563,0.848423457,1.028095808,1.22647991,1.441300473,1.669464428,1.907171161,2.150073682,2.393478315,2.632567059,2.862625205,3.079257101,3.278575094,3.457350046,3.613116076,3.744226646,3.849863309,3.930001947,3.985343931,4.000001,4.000001,4.000001,3.992455041,3.952397892,3.900989055,3.840993419,3.775100023,3.705874793,3.635730729
66.1,0.013466276,0.020401375,0.030733277,0.045775522,0.067030472,0.096111008,0.134937239,0.185613489,0.250303826,0.331105871,0.429901462,0.548194678,0.686951005,0.846453243,1.026189696,1.22478821,1.440005731,1.668777845,1.907326823,2.151320909,2.396072618,2.636760324,2.868655786,3.087340538,3.288896047,3.470055965,3.628312935,3.76197691,3.870186109,3.952875305,4.000001,4.000001,4.000001,4.000001,4.026657772,3.988453494,3.938749126,3.880317724,3.815861825,3.747965487,3.679063815
66.2,0.013349984,0.020235419,0.030498688,0.045449081,0.066586096,0.095522098,0.134178194,0.184662636,0.249147378,0.329742572,0.428347598,0.546489059,0.685159421,0.844671866,1.024546945,1.223444692,1.439152015,1.668630032,1.90812009,2.153301391,2.399488165,2.641850783,2.875643487,3.096421637,3.300233306,3.483773382,3.6444925,3.780657553,3.891364783,3.976509967,4.000001,4.000001,4.000001,4.000001,4.060952083,4.024449588,3.976299497,3.919285141,3.856124221,3.789420138,3.721630872
66.3,0.013222065,0.020054314,0.030244943,0.045099384,0.066114963,0.0949045,0.13339136,0.183689257,0.247979793,0.328387509,0.426831127,0.544861314,0.683498585,0.843086899,1.023178615,1.222464569,1.438759278,1.669046142,1.909581584,2.156051246,2.403766322,2.647884504,2.883638221,3.106553021,3.312640815,3.498555971,3.661706429,3.800316401,3.913441493,4.000940654,4.000001,4.000001,4.000001,4.000001,4.095314023,4.060347608,4.013586509,3.957826628,3.895802641,3.830138616,3.763316261
66.4,0.013082292,0.019857733,0.029971588,0.044725828,0.065616315,0.094257333,0.132575799,0.182692495,0.24680051,0.327040731,0.425353125,0.54331407,0.681973289,0.841705986,1.022095916,1.221863315,1.438847883,1.670051912,1.911742703,2.159607569,2.40894963,2.654908906,2.892691406,3.11778893,3.326174189,3.514459064,3.680007972,3.821002736,3.936459663,4.000940654,4.000001,4.000001,4.000001,4.000001,4.12971889,4.096107844,4.050554978,3.995871241,3.934810248,3.870018177,3.804001393
66.5,0.012930493,0.019645411,0.029678238,0.044327884,0.065089469,0.093579777,0.131730625,0.181671527,0.245608986,0.325702287,0.42391466,0.541849948,0.68058835,0.840536854,1.021310236,1.221656713,1.439438667,1.671673745,1.914635724,2.16400856,2.415081948,2.662972926,2.902856139,3.130185385,3.340890872,3.531539808,3.699452101,3.842767408,3.960464063,4.000940654,4.000001,4.000001,4.000001,4.000001,4.164141228,4.131689454,4.087148227,4.033346205,3.973058064,3.908953649,3.843564988
66.6,0.012766556,0.019417155,0.029364585,0.043905102,0.064533822,0.092871089,0.130855012,0.180625572,0.244404692,0.324372224,0.422516789,0.540471575,0.679348625,0.839587338,1.020833178,1.221860911,1.440553012,1.673938808,1.918293927,2.169293662,2.422208619,2.672127189,2.914187365,3.14380037,3.356850315,3.549857323,3.720095658,3.86566295,3.9855009,4.000940654,4.000001,4.000001,4.000001,4.000001,4.198554822,4.167050482,4.123308137,4.033346205,4.010455119,3.946837648,3.881883371
66.7,0.012590429,0.01917284,0.029030402,0.043457118,0.063948851,0.092130596,0.12994819,0.179553881,0.243187118,0.323050588,0.421160564,0.539181581,0.67825902,0.838865402,1.020676595,1.222492466,1.442212921,1.676875127,1.922751713,2.175503709,2.430376629,2.682424191,2.926742083,3.15869403,3.374114164,3.569472876,3.741997498,3.889743705,4.011617911,4.000940654,4.000001,4.000001,4.000001,4.000001,4.000001,4.000001,4.000001,4.033346205,4.033346205,3.983560817,3.918830803
66.8,0.012402125,0.01891242,0.028675544,0.042983656,0.063334122,0.091357704,0.129009451,0.178455751,0.24195577,0.321737424,0.419847028,0.537982608,0.6773245,0.838379161,1.020852626,1.22356841,1.4444411,1.680511695,1.928044736,2.182681083,2.43963479,2.693918494,2.940579539,3.174928876,3.392746458,3.590450066,3.765218657,3.915065957,4.011617911,4.000940654,4.000001,4.000001,4.000001,4.000001,4.000001,4.000001,4.000001,4.033346205,4.010455119,4.019012088,3.95427984
66.9,0.012201725,0.018635924,0.028299956,0.042484533,0.06268929,0.090551901,0.128038153,0.177330515,0.24071017,0.320432775,0.41857722,0.536877315,0.676550104,0.838136902,1.021373735,1.225106305,1.447261035,1.684878582,1.934210046,2.190869879,2.450033932,2.706666939,2.955761456,3.192570003,3.412813843,3.612855021,3.78982252,3.941688072,4.011617911,4.000940654,4.000001,4.000001,4.000001,4.033346205,4.033346205,4.033346205,4.033346205,4.033346205,4.010455119,4.019012088,3.988101729
