"","lag0","lag1","lag2","lag3","lag4","lag5","lag6","lag7","lag8","lag9","lag10","lag11","lag12","lag13","lag14","lag15","lag16","lag17","lag18","lag19","lag20","lag21","lag22","lag23","lag24","lag25","lag26","lag27","lag28","lag29","lag30","lag31","lag32","lag33","lag34","lag35","lag36","lag37","lag38","lag39","lag40"
"52",0.859950023396887,0.866090869045741,0.872286679762728,0.878549200691694,0.884890496207944,0.891319703899426,0.897838091544085,0.904445707923917,0.911142587817375,0.917928751176293,0.924804202293049,0.931768928957991,0.938822901607142,0.945966072460274,0.953198374649403,0.960519721337838,0.967930004829887,0.975429095671396,0.983016841741273,0.990693067334223,0.998457572234899,1.00631013078374,1.01425049093476,1.02227837330561,1.03039347022026,1.03859544474456,1.04688392971531,1.05525852676297,1.06371880532865,1.07226430167586,1.0808945178974,1.08960892091812,1.09840694149396,1.10728797320801,1.11625137146411,1.12529645247884,1.13442249227239,1.14362872565928,1.15291434523954,1.16227850039127,1.17172029626534
"52.1",0.856714455422244,0.863006936640083,0.869356309695247,0.875773902645212,0.882271359416527,0.888857520472341,0.895533668567006,0.902299915378426,0.909156359079983,0.916103083548597,0.923140157562514,0.930267633988829,0.937485548960768,0.944793921044768,0.952192750397432,0.959682017912428,0.967261684357462,0.974931689501426,0.982691951231896,0.990542364663147,0.998482801234875,1.00651310780186,1.01463310571482,1.0228425898927,1.03114132788674,1.03952905893662,1.04800549301903,1.05657030988905,1.06522315811475,1.07396365410549,1.08279138113427,1.0917058883548,1.10070668981359,1.10979326345789,1.11896505013982,1.12822145261746,1.13756183455349,1.14698551951211,1.15649178995495,1.16607988623663,1.17574900560091
"52.2",0.853510336890393,0.859952042391276,0.866452610727849,0.873022964161154,0.879674337007754,0.886415280053307,0.893247090959218,0.900169943161076,0.907183997149256,0.914289399707291,0.921486283139528,0.928774764488093,0.936154944739149,0.943626908018497,0.951190720776552,0.95884643096277,0.966594067189605,0.974433637886112,0.982365130441305,0.990388510337441,0.99850372027338,1.00671067927823,1.01500928181547,1.02339939687782,1.03188086707311,1.04045350770139,1.04911710582369,1.05787141932267,1.06671617595562,1.07565107240007,1.08467577329261,1.0937899102612,1.10299308095151,1.11228484804789,1.1216647382893,1.13113224148096,1.1406868095022,1.15032785531123,1.16005475194731,1.1698668315313,1.17976338426501
"52.3",0.850338770274793,0.856927159993363,0.86357642607526,0.870297099138576,0.877100017704571,0.883993452596012,0.890978716605717,0.898056043772302,0.905225655801733,0.912487761334992,0.919842555204684,0.927290217680586,0.934830913704105,0.942464792111684,0.950191984847176,0.958012606163228,0.965926751811746,0.973934498223524,0.98203590167714,0.990230997457236,0.998519799002332,1.00690229704233,1.01537845872591,1.02394822673796,1.0326115184074,1.04136822480552,1.05021820983511,1.05916130931084,1.06819733003101,1.07732604884114,1.08654721168976,1.09586053267675,1.10526569309472,1.11476234046388,1.12435008756076,1.13402851144155,1.14379715246031,1.1536555132828,1.16360305789647,1.17363921061729,1.18376335509399
"52.4",0.847200840980234,0.853933248922821,0.860728587372823,0.867597012285342,0.87454898314849,0.881592502793607,0.888728899680151,0.89595846729924,0.903281487467598,0.910698229623347,0.918208950110466,0.925813891451867,0.933513281611085,0.941307333242579,0.94919624293064,0.957180190416955,0.96525933781686,0.97343382882434,0.98170378790587,0.990069319483175,0.998530507105041,1.0070874126083,1.01574007526816,1.024488510938,1.03333271117896,1.04227264237932,1.05130824486417,1.06043943199539,1.06966608926239,1.07898807336385,1.08840521128082,1.09791729934142,1.10752410227777,1.11722535227527,1.12702074801484,1.1369099537086,1.14689259812929,1.15696827363414,1.16713653518368,1.17739689935598,1.18774884335698
"52.5",0.844097617832584,0.850971254833779,0.857909914987873,0.86492339935689,0.872021808077165,0.879212890206025,0.886497990731665,0.893877461470677,0.901351643261235,0.908920865285682,0.916585444381532,0.924345684340857,0.932201875198019,0.940154292505734,0.948203196599454,0.956348831850082,0.964591425905052,0.972931188917797,0.981368312765682,0.989902970256455,0.998535314323318,1.00726547720873,1.01609356963704,1.02501967997615,1.03404387338829,1.04316619097016,1.05238664888265,1.06170523747023,1.07112192037047,1.08063663361374,1.09024928471359,1.09995975174788,1.10976788243126,1.11967349317914,1.12967636816366,1.13977625836207,1.14997288059782,1.16026591657506,1.17065501190675,1.1811397751372,1.19171977675927
"52.6",0.84103015358183,0.848042109963586,0.855121218338831,0.862276947400515,0.869519060505687,0.876855069389656,0.884286336773095,0.891813271712672,0.899436273012041,0.907155728569686,0.914972014715005,0.922885495532561,0.930896522174471,0.939005432160875,0.947212548668485,0.955518179807201,0.963922617884784,0.972426138659635,0.981029000581683,0.989731444021459,0.998533690487396,1.00743594183147,1.01643837944322,1.02554116343238,1.03474443180007,1.0440482995989,1.05345285808203,1.06295817384139,1.0725642879353,1.08227121500577,1.09207894238554,1.10198742919539,1.11199660543181,1.12210637104547,1.13231659501071,1.14262711438661,1.15303773336976,1.16354822233939,1.17415831689517,1.18486771688811,1.19567608544519
"52.7",0.837999485418086,0.845146733548444,0.85236329622183,0.859658335005024,0.867041301911518,0.874519490029335,0.882094281370498,0.889766141204839,0.897535525295457,0.905402879270122,0.913368637980754,0.921433224850895,0.929597051211128,0.937860515622381,0.946224003187081,0.954687884848141,0.963252516675758,0.971918239142033,0.980685376383409,0.989554235450976,0.998525105548668,1.00759825725942,1.01677394175937,1.02605239002012,1.03543381199931,1.04491839581945,1.05450630693529,1.06419768728981,1.07399265445902,1.08389130078581,1.09389369250294,1.10399986884561,1.11420984115363,1.12452359196367,1.13494107409174,1.14546220970628,1.15608688939229,1.16681497120662,1.17764627972512,1.18858060508183,1.19961770200071
"52.8",0.835006635500183,0.842286032248881,0.849636937144708,0.857068232555666,0.864589087423011,0.872206597072594,0.879922164733985,0.887736310937257,0.89564954746424,0.903662376741573,0.911775291221684,0.919988772751612,0.928303291929595,0.936719307449369,0.945237265432116,0.953857598746025,0.962580726313433,0.971407052405534,0.980336965924636,0.989370839673998,0.998509029615231,1.00775187411334,1.01709969316941,1.02655278764106,1.03611143845064,1.04577590578141,1.05554642826166,1.06542322213706,1.07540648043115,1.08549637209445,1.09569304114205,1.10599660578015,1.11640715752151,1.12692476029031,1.13754944951649,1.1482812312199,1.15912008108461,1.17006594352363,1.18111873073447,1.19227832174578,1.20354456145564
"52.9",0.832052611496567,0.839460900584805,0.846942919668199,0.854507302494223,0.862162966011425,0.869916830866148,0.877770323809847,0.885724019768034,0.893778485679968,0.90193427991122,0.910191951654028,0.918552040315349,0.927015074892502,0.935581573336356,0.944252041901963,0.953026974486601,0.961906851955177,0.970892141452936,0.979983295705487,0.989180752306089,0.998484932990239,1.00789624289754,1.01741506982092,1.02704178344314,1.03677673456082,1.04662025429586,1.05657265329447,1.06663422091383,1.0768052243966,1.08708590803324,1.09747649231248,1.10797717305998,1.11858812056537,1.12930947869801,1.14014136401142,1.151083864837,1.1621370403669,1.17330091972664,1.18457550103761,1.19596075046985,1.20745660128544
